user,level,5K,5KYear,10K,10KYear,half,halfYear,marathon,marathonYear,distance,activities,time,elevation
Wlsathlete,11,18:58,2016,39:53,2016,1:32:31,2016,3:59:07,2014,"10,640 mi",1233,795 hrs,"323,631 ft"
richardnasser,11,18:36,2016,37:45,2013,1:26:31,2013,2:58:07,2013,"3,210 mi",387,347 hrs,"92,260 ft"
RyanP140.6,11,20:54,2014,45:52,2015,1:38:54,2015,3:59:00,2012,"1,560 mi",148,162 hrs,"65,105 ft"
Blydawg,11,22:51,2016,49:02,2016,3:24:33,2016,,,384 mi,121,92 hrs,"24,800 ft"
YoSpartanRace,11,20:51,2016,42:07,2016,1:46:37,2016,,,55 mi,17,8 hrs,712 ft
reals316,11,21:28,2013,41:37,2014,1:47:30,2013,,,"2,164 mi",156,192 hrs,"80,187 ft"
TitinTough,11,20:31,2016,47:40,2015,2:06:20,2017,5:34:36,2017,226 mi,39,44 hrs,"17,878 ft"
rjewitt,11,21:41,2017,47:26,2018,1:37:57,2017,3:54:23,2017,"2,044 mi",332,281 hrs,"71,286 ft"
arich09,11,19:44,2017,42:40,2017,1:35:10,2016,3:32:45,2017,"1,356 mi",212,178 hrs,"19,918 ft"
CMACK1982,11,25:01,2015,47:17,2015,1:45:29,2015,3:28:23,2015,868 mi,93,123 hrs,"19,413 ft"
Christian2387,11,16:19,2017,33:19,2017,1:22:36,2017,,,"2,213 mi",459,274 hrs,"42,083 ft"
IronEddie73,11,21:53,2017,45:39,2017,1:42:09,2017,,,"2,065 mi",126,117 hrs,"58,648 ft"
Huntshelton,11,22:26,2017,47:40,2017,1:57:26,2017,,,"5,138 mi",381,429 hrs,"112,664 ft"
f93512ee-56da-4763-a318-9735d2f4b22b,11,32:51,2017,1:09:44,2017,2:49:20,2017,,,464 mi,67,180 hrs,"24,957 ft"
ralphcastelberg,11,7:04.8,2016,39:18,2016,1:30:20,2016,,,"3,631 mi",465,463 hrs,"323,175 ft"
tjones020,10,24:35,2016,54:22,2010,1:57:54,2010,4:16:40,2009,"2,188 mi",479,360 hrs,"8,269 ft"
GeaceRunner68,11,11:41,2016,24:29,2016,53:24,2016,1:51:57,2016,830 mi,127,165 hrs,"27,234 ft"
Nooi-BMC,10,25:55,2017,55:24,2017,2:40:21,2017,5:42:31,2017,757 mi,106,119 hrs,"12,412 ft"
0JackLid0,11,27:52,2018,51:35,2017,1:56:55,2017,4:29:58,2018,"1,386 mi",247,316 hrs,"13,471 ft"
b7a3c466-aa0b-4763-8d79-0a2dc4ec3d28,11,25:07,2017,52:08,2017,1:53:45,2017,4:17:07,2018,"2,553 mi",198,266 hrs,"42,662 ft"
GolfMobile,11,23:23,2017,49:08,2017,1:48:12,2017,5:07:28,2017,"1,626 mi",311,288 hrs,"24,046 ft"
17ce402a-f806-4b17-a784-e4225e9c8ac9,11,17:21,2017,35:55,2017,1:21:02,2017,2:54:22,2017,800 mi,92,109 hrs,"15,523 ft"
patienttirk,11,26:05,2017,54:13,2017,2:21:55,2017,4:59:38,2017,"1,031 mi",215,189 hrs,"3,897 ft"
Muay_interr,11,30:04,2018,1:06:10,2018,2:43:24,2018,,,79 mi,20,16 hrs,466 ft
921a58cf-b6d4-459d-b95d-b8e2c7e9d5ba,11,29:59,2018,1:04:59,2017,2:29:45,2017,,,238 mi,56,43 hrs,"4,555 ft"
Jakkop,11,27:18,2016,1:02:33,2016,2:39:12,2016,5:51:05,2016,941 mi,224,198 hrs,"14,915 ft"
SuperBBank,11,22:46,2017,46:24,2018,1:48:03,2017,4:15:43,2017,"1,722 mi",323,330 hrs,"11,668 ft"
CHOK!!,11,30:55,2016,1:03:45,2016,2:38:41,2017,,,805 mi,140,99 hrs,"6,714 ft"
GOLF_Runner,11,29:14,2016,1:02:25,2016,2:33:33,2016,7:59:37,2016,0 mi,0,0 hrs,0 ft
JimSuchart,11,21:17,2017,47:13,2016,1:43:25,2017,3:39:16,2017,"2,523 mi",272,526 hrs,"49,311 ft"
AunJirapong,11,26:08,2017,53:47,2017,2:03:19,2017,4:33:33,2018,827 mi,103,151 hrs,"14,715 ft"
Navin_DeeDee,11,34:22,2016,1:11:57,2016,2:44:30,2016,6:39:33,2016,478 mi,127,84 hrs,"4,463 ft"
soboy39,11,26:02,2017,52:08,2017,2:08:45,2016,5:20:53,2016,759 mi,126,158 hrs,"13,710 ft"
thirayutb,11,24:42,2016,51:08,2017,1:56:18,2017,,,"6,426 mi",523,465 hrs,"118,940 ft"
TomTam2414,11,22:10,2016,46:18,2016,3:54:12,2017,,,252 mi,76,46 hrs,"4,124 ft"
kanit832,11,28:34,2014,57:24,2015,,,4:32:08,2015,964 mi,157,141 hrs,"3,002 ft"
thanaphol,11,21:52,2015,45:50,2015,1:48:42,2015,,,5 mi,2,1 hrs,27 ft
Aohwow,11,,,,,,,4:42:37,2017,"2,841 mi",317,441 hrs,"24,606 ft"
Chongaha,11,6:40.2,2016,1:19:50,2016,3:32:49,2017,,,"2,554 mi",156,173 hrs,"16,778 ft"
88dd0d0a-15da-40b9-b72f-6c78d578f42e,11,32:44,2017,1:20:00,2017,3:12:49,2017,,,666 mi,76,72 hrs,"19,501 ft"
Jaleesa_n,11,21:58,2017,45:14,2017,1:37:40,2017,,,471 mi,63,66 hrs,"4,640 ft"
SaberEvo,11,25:49,2017,58:17,2017,2:41:06,2017,,,"1,535 mi",95,141 hrs,"70,249 ft"
Sweet_Toffy,11,24:38,2017,54:08,2017,2:14:11,2017,,,719 mi,91,73 hrs,"8,448 ft"
worawut610,11,26:38,2015,56:29,2015,2:06:57,2016,,,"1,628 mi",141,135 hrs,"13,629 ft"
AnaAnnaAnnie,11,19:49,2017,1:12:45,2016,2:52:29,2016,6:51:02,2018,324 mi,93,123 hrs,"30,956 ft"
Chanya_Marieya,11,24:31,2016,56:07,2016,2:09:11,2016,,,529 mi,75,84 hrs,"6,791 ft"
dccb7647-92e1-4c1c-b1bf-a0698eacb28b,11,21:42,2017,44:48,2017,1:39:47,2017,,,419 mi,65,63 hrs,"32,453 ft"
sutisa_sang,11,1:06.3,2017,24:04,2017,2:01:39,2017,4:35:54,2017,,,,
jackken001,11,30:46,2017,1:01:46,2017,2:39:42,2017,6:19:15,2018,497 mi,135,110 hrs,"20,298 ft"
yingluck,11,30:27,2016,1:03:22,2016,2:43:31,2016,,,70 mi,21,17 hrs,"1,263 ft"
BeamTTR,11,22:17,2016,45:38,2016,1:38:40,2016,3:49:15,2016,0 mi,0,0 hrs,0 ft
Tle-tk,11,23:26,2017,47:49,2017,1:52:35,2017,3:56:47,2018,"1,076 mi",223,188 hrs,"5,766 ft"
Torz2,11,21:14,2016,51:17,2016,1:51:34,2016,5:17:19,2017,656 mi,133,174 hrs,"21,829 ft"
2ad6326a-5820-4c24-8290-4c9c7f85c5c7,11,,,50:48,2017,1:52:49,2017,,,206 mi,37,39 hrs,"10,087 ft"
pui01,11,26:35,2017,55:09,2017,1:59:52,2017,4:46:56,2017,"1,072 mi",188,205 hrs,"9,928 ft"
BiigApple,11,26:20,2017,55:21,2017,2:05:00,2017,5:35:59,2018,"1,119 mi",172,163 hrs,"10,220 ft"
widdy701,11,25:46,2015,52:31,2015,1:59:05,2015,,,452 mi,54,65 hrs,"8,968 ft"
pong4657,11,8:16.1,2015,20:05,2015,2:21:48,2014,,,"2,477 mi",158,183 hrs,"52,516 ft"
worachart21,11,25:46,2017,53:39,2017,1:57:56,2017,7:02:56,2017,"4,362 mi",230,350 hrs,"111,911 ft"
ERICMARINESTEAM,11,9:30.0,2017,25:52,2017,1:48:53,2017,,,"4,034 mi",235,262 hrs,"118,058 ft"
popmtv2175,11,23:11,2016,47:27,2016,1:47:34,2016,4:05:29,2017,"1,818 mi",223,328 hrs,"33,577 ft"
ipond,11,27:29,2017,56:04,2017,2:16:06,2017,,,"6,341 mi",217,414 hrs,"89,283 ft"
WacharaAU,11,22:34,2016,48:21,2016,2:04:11,2016,4:39:31,2016,631 mi,73,68 hrs,"4,157 ft"
thanakron,11,30:46,2017,1:02:46,2017,2:28:29,2017,,,"1,955 mi",184,202 hrs,"18,991 ft"
Phuvadon_PbbP,11,25:37,2016,1:00:17,2016,3:13:40,2017,,,834 mi,200,126 hrs,"13,425 ft"
chocky-,11,16:10,2016,45:18,2016,2:22:36,2017,5:42:16,2016,"2,532 mi",235,450 hrs,"70,427 ft"
Tom-NV,11,22:42,2015,47:29,2015,2:07:54,2015,,,450 mi,56,48 hrs,"7,141 ft"
6cb7fd08-446b-4dde-8c49-8a7e612631ee,11,26:13,2017,53:28,2017,4:54:34,2017,,,"1,317 mi",313,270 hrs,"73,025 ft"
Yo9889,11,17:20,2017,43:24,2016,1:58:20,2017,,,"1,702 mi",262,308 hrs,"53,985 ft"
SUP1njusticeTeam,11,27:09,2016,55:33,2017,2:27:28,2016,,,"12,905 mi",540,807 hrs,"122,725 ft"
RungJunG,11,26:16,2017,54:41,2017,2:06:35,2017,4:30:06,2018,"1,075 mi",217,210 hrs,"32,182 ft"
imMAYza,11,19:00,2017,44:55,2017,1:50:22,2017,,,"4,295 mi",386,402 hrs,"57,474 ft"
Pornc_r,11,27:48,2017,56:05,2017,2:03:26,2017,4:41:28,2017,"9,236 mi",328,602 hrs,"110,861 ft"
Torsevenfoursix,10,,,,,1:34:35,2015,,,"1,661 mi",309,256 hrs,"83,046 ft"
TanawatChong,11,19:54,2016,40:54,2016,1:37:15,2015,4:05:13,2016,"1,584 mi",216,322 hrs,"124,865 ft"
krittika_bee,11,19:30,2018,46:21,2017,1:38:49,2017,3:26:57,2017,"1,286 mi",185,242 hrs,"70,804 ft"
Mr.heng,11,19:21,2015,42:06,2015,1:37:02,2017,3:31:52,2016,"1,517 mi",223,230 hrs,"50,798 ft"
NattaOh,11,29:48,2017,1:06:58,2017,2:20:37,2014,,,396 mi,258,197 hrs,"3,038 ft"
Oung_teen,11,20:58,2018,43:16,2018,1:39:09,2017,3:26:40,2018,"1,395 mi",178,219 hrs,"18,025 ft"
alot.,11,22:09,2018,44:44,2018,1:42:13,2017,4:21:58,2017,"1,491 mi",275,235 hrs,"19,758 ft"
WASUNUN,11,18:23,2017,48:12,2016,1:52:31,2017,3:47:17,2017,"1,403 mi",427,234 hrs,"4,849 ft"
Zinzii,11,23:03,2017,47:24,2017,1:50:24,2017,,,"1,024 mi",151,159 hrs,"37,133 ft"
gasemsem,11,16:54,2017,3:53,2016,1:42:29,2017,,,780 mi,248,116 hrs,"14,418 ft"
zaniimz,11,21:42,2017,45:49,2017,1:54:59,2017,,,"1,531 mi",245,199 hrs,"40,881 ft"
DMairiang,11,28:54,2018,59:34,2018,2:09:14,2018,4:35:11,2018,475 mi,70,96 hrs,"5,324 ft"
531b6eea-3ef6-4d2c-ab93-6e1ebb0282d1,11,33:03,2017,1:11:44,2017,2:35:59,2017,6:22:09,2018,118 mi,29,39 hrs,"1,089 ft"
jeurboy,11,20:46,2018,43:10,2018,1:38:10,2017,3:28:55,2017,"1,467 mi",204,219 hrs,"10,512 ft"
Too_Surachet,11,26:40,2015,55:10,2016,2:22:17,2016,,,"3,295 mi",219,294 hrs,"39,321 ft"
ULTRA-HUA,11,31:07,2015,1:11:13,2017,2:47:16,2017,5:57:04,2017,"1,300 mi",281,265 hrs,"5,030 ft"
chinnachot,11,23:56,2016,59:58,2017,2:17:27,2017,,,"3,372 mi",194,232 hrs,"38,564 ft"
theoriez,11,25:35,2016,52:12,2016,2:46:27,2017,,,600 mi,82,101 hrs,"6,516 ft"
mhen27,11,28:05,2017,57:45,2017,2:26:41,2017,,,"1,114 mi",241,236 hrs,"20,972 ft"
PrapoteGarmin,11,25:11,2018,56:26,2018,2:06:58,2017,4:31:18,2017,"1,279 mi",171,187 hrs,"21,375 ft"
jackysiam,0,22:10,2016,46:51,2015,1:45:31,2018,4:12:11,2018,"1,169 mi",160,197 hrs,"24,400 ft"
$haiful,0,33:27,2016,1:11:26,2017,3:23:17,2017,,,108 mi,25,28 hrs,"8,619 ft"
MaeMayMae,2,5:22.7,2017,59:31,2017,2:24:00,2017,4:56:40,2017,"2,784 mi",96,211 hrs,"85,672 ft"
BixxyEdward,9,21:23,2017,46:25,2017,1:54:39,2017,,,864 mi,191,131 hrs,"4,174 ft"
EdwardBixxy,11,22:21,2017,47:46,2015,1:47:10,2015,,,"1,171 mi",252,180 hrs,"6,243 ft"
Maverick200111,14,28:18,2017,1:05:38,2016,2:28:05,2016,,,"1,203 mi",256,318 hrs,"118,872 ft"
linkparin,14,21:54,2017,43:55,2017,1:45:17,2018,4:33:58,2017,590 mi,93,98 hrs,"6,621 ft"
ninanani,14,29:48,2016,1:02:47,2016,2:24:56,2016,,,0 mi,0,0 hrs,0 ft
seksak.s,14,22:26,2017,46:17,2017,1:43:15,2017,3:56:13,2017,"1,620 mi",488,334 hrs,"13,609 ft"
Aeyorca,14,26:50,2018,55:39,2017,2:18:42,2017,,,"2,188 mi",824,446 hrs,"20,933 ft"
Pawnly,14,22:59,2016,51:35,2016,1:59:37,2017,4:20:26,2017,741 mi,222,128 hrs,"6,942 ft"
sikharin,14,26:28,2016,1:00:50,2016,2:15:21,2016,,,"2,283 mi",117,237 hrs,"30,935 ft"
17ce402a-f806-4b17-a784-e4225e9c8ac9,14,17:21,2017,35:55,2017,1:21:02,2017,2:54:22,2017,800 mi,92,109 hrs,"15,523 ft"
Wootthi,14,27:16,2017,55:27,2017,2:14:57,2017,5:01:59,2017,782 mi,340,197 hrs,"2,917 ft"
Jackraphan,14,24:35,2017,53:11,2018,1:54:38,2017,4:21:13,2016,806 mi,111,251 hrs,"79,337 ft"
wacharanant124,14,25:37,2016,52:57,2016,2:02:45,2015,5:35:42,2016,"1,537 mi",186,150 hrs,"4,625 ft"
MooJindawat,14,19:54,2016,49:02,2016,1:48:32,2016,,,"4,513 mi",494,474 hrs,"102,605 ft"
NoteL.,14,18:53,2015,41:05,2016,1:44:08,2015,3:45:40,2015,43 mi,10,4 hrs,213 ft
ponggod,14,25:21,2017,57:09,2017,2:12:45,2018,4:57:40,2018,"1,807 mi",259,419 hrs,"35,527 ft"
BasWayne,14,20:52,2017,42:54,2017,1:48:08,2018,4:34:00,2017,"1,020 mi",300,142 hrs,"37,537 ft"
HJ08,14,26:07,2016,54:12,2016,2:23:01,2016,5:12:54,2018,683 mi,103,145 hrs,"15,727 ft"
Solzaza,14,26:08,2016,54:43,2016,2:09:45,2015,5:23:57,2017,226 mi,33,62 hrs,"6,779 ft"
SupitNikeRunning,14,,,36:07,2016,1:22:59,2016,3:48:37,2017,"1,297 mi",167,181 hrs,"27,688 ft"
Sweet_Toffy,14,24:38,2017,54:08,2017,2:14:11,2017,,,719 mi,91,73 hrs,"8,448 ft"
Toi_Toi,14,4:03.8,2015,9:18.5,2015,2:05:41,2015,4:29:24,2017,"1,341 mi",157,492 hrs,"76,258 ft"
tonrunningman,14,26:05,2017,53:09,2017,2:15:26,2017,4:42:05,2016,513 mi,127,98 hrs,"1,798 ft"
WASUNUN,14,18:23,2017,48:12,2016,1:52:31,2017,3:47:17,2017,"1,403 mi",427,234 hrs,"4,849 ft"
Omnibus_348,14,30:19,2015,1:07:52,2016,2:29:13,2016,,,234 mi,44,40 hrs,"7,693 ft"
tanapong.ohm,14,18:27,2016,39:03,2016,1:41:54,2016,,,"2,041 mi",608,435 hrs,"115,650 ft"
littlegain,14,23:43,2017,45:21,2017,1:58:43,2017,,,"1,698 mi",173,310 hrs,"97,206 ft"
DougJe,14,23:37,2016,51:08,2016,1:53:38,2016,,,445 mi,57,53 hrs,"4,791 ft"
edsonis,14,16:33,2017,36:00,2017,1:25:11,2013,,,946 mi,291,107 hrs,"31,745 ft"
_GRU_,14,23:14,2013,45:26,2011,1:45:21,2011,4:48:59,2012,"4,044 mi",579,510 hrs,"110,582 ft"
NoyYangin,14,26:39,2017,56:11,2017,2:17:48,2017,5:37:12,2016,873 mi,217,191 hrs,"20,743 ft"
RafaelAlves2157,14,18:01,2017,40:27,2017,1:32:55,2017,,,"1,071 mi",171,137 hrs,"25,752 ft"
renato.santana,14,21:26,2015,46:51,2015,1:44:48,2015,4:09:20,2016,"1,157 mi",452,256 hrs,"91,335 ft"
Chart_69,14,23:54,2016,50:11,2016,1:52:48,2016,4:10:24,2018,"1,252 mi",410,242 hrs,"16,093 ft"
somlemon,14,28:02,2014,57:56,2014,2:12:37,2015,,,0 mi,0,0 hrs,0 ft
065e8431-d158-4d7f-b0d0-8036d048f72e,14,17:37,2017,,,1:21:34,2017,,,"1,040 mi",135,126 hrs,"19,384 ft"
Buaberrynine,13,28:34,2017,58:19,2017,2:28:35,2016,5:55:59,2017,423 mi,123,83 hrs,"1,896 ft"
MikeyKung,14,25:41,2017,52:38,2017,2:22:33,2017,5:25:20,2017,,,,
ARUBIK,14,22:56,2017,47:13,2017,1:47:04,2017,5:07:46,2018,873 mi,220,199 hrs,"29,291 ft"
Chanarong,13,30:35,2017,1:06:05,2017,2:31:21,2018,,,207 mi,48,40 hrs,"3,005 ft"
JimSuchart,14,21:17,2017,47:13,2016,1:43:25,2017,3:39:16,2017,"2,523 mi",272,526 hrs,"49,311 ft"
Saeng-Arun,14,26:30,2017,54:28,2017,2:06:51,2017,,,569 mi,106,104 hrs,"2,835 ft"
TonzaaMaclubRunning,14,23:36,2016,47:14,2016,1:50:11,2016,4:32:50,2016,363 mi,65,52 hrs,"9,731 ft"
Ded_Konkere,13,22:03,2016,48:35,2016,1:48:01,2016,3:57:01,2016,96 mi,24,21 hrs,"5,305 ft"
angelo_russo,14,10:50,2015,33:24,2015,1:50:58,2015,,,"4,586 mi",229,354 hrs,"147,782 ft"
G-C-N,14,33:49,2017,43:06,2018,2:30:01,2018,4:23:03,2018,"4,353 mi",1391,854 hrs,"207,804 ft"
fmarotta76,14,17:45,2018,38:15,2018,1:18:46,2016,,,"3,387 mi",529,381 hrs,"115,199 ft"
Gabriel.Jimenez,14,29:50,2012,56:49,2012,2:20:22,2014,,,276 mi,86,107 hrs,"5,690 ft"
GuilleCerrato,14,19:44,2015,38:49,2015,1:34:39,2015,,,"2,682 mi",186,330 hrs,"135,180 ft"
HAMSTERDHEM,14,16:04,2016,43:47,2016,1:48:20,2017,,,"2,114 mi",245,379 hrs,"84,226 ft"
Marcel-Vietnam,14,25:17,2017,1:02:41,2017,2:18:31,2017,5:14:06,2017,"2,059 mi",411,295 hrs,"37,809 ft"
maxzuliani,14,21:27,2017,43:33,2017,1:39:35,2014,3:40:46,2017,"1,864 mi",434,471 hrs,"37,008 ft"
Phil7t4,14,22:53,2015,47:54,2015,1:44:43,2016,4:17:34,2016,125 mi,30,20 hrs,"2,247 ft"
skuravy75,14,21:01,2016,43:34,2016,1:35:36,2017,3:52:12,2016,"5,938 mi",394,515 hrs,"218,816 ft"
vietvh,14,17:56,2016,56:13,2017,2:58:43,2016,,,204 mi,43,42 hrs,"2,307 ft"
grahgj63,14,25:54,2010,1:07:34,2008,2:25:25,2008,,,125 mi,76,36 hrs,0 ft
NarongT,14,17:11,2017,46:31,2016,1:55:34,2018,4:22:41,2018,"1,773 mi",266,369 hrs,"27,186 ft"
Artimo,14,21:21,2018,45:30,2017,1:40:50,2016,3:51:49,2016,"2,696 mi",392,389 hrs,"66,204 ft"
Ekkachai18,14,4:14.2,2016,10:31,2016,2:00:19,2016,,,96 mi,34,30 hrs,"1,650 ft"
jhewpbb,14,23:52,2018,48:47,2018,1:53:54,2018,3:53:34,2018,"1,455 mi",430,267 hrs,"15,019 ft"
Liam-Jay,14,20:31,2017,45:29,2018,1:49:21,2017,4:25:15,2017,"1,422 mi",246,229 hrs,"87,209 ft"
Nenejung,14,26:39,2015,1:02:55,2017,2:29:44,2017,5:48:02,2017,"2,112 mi",214,271 hrs,"51,017 ft"
Patikon,14,21:11,2017,43:04,2017,1:45:45,2016,3:45:10,2017,"2,007 mi",337,344 hrs,"57,403 ft"
pramin711,14,28:13,2017,1:03:21,2017,2:54:15,2017,,,904 mi,182,181 hrs,"10,849 ft"
Pubet,14,24:17,2017,49:28,2017,1:53:40,2017,3:53:55,2017,"3,462 mi",461,348 hrs,"28,294 ft"
Joey_Sittidet,14,34:58,2014,1:13:52,2017,2:47:02,2015,4:40:09,2017,998 mi,121,300 hrs,"89,333 ft"
Torz2,14,21:14,2016,51:17,2016,1:51:34,2016,5:17:19,2017,656 mi,133,174 hrs,"21,829 ft"
bigm0269,14,28:27,2017,58:14,2017,2:15:40,2017,,,276 mi,30,51 hrs,"5,062 ft"
Akarat_Thailand,14,23:30,2015,46:24,2014,1:47:58,2015,,,0 mi,0,0 hrs,0 ft
nunoii,14,29:44,2014,58:47,2013,2:26:25,2015,4:57:36,2015,578 mi,188,251 hrs,"15,614 ft"
nagasu,13,25:58,2016,52:28,2016,2:00:30,2016,,,"1,231 mi",201,199 hrs,"4,244 ft"
Dump,14,32:34,2016,1:10:48,2016,2:29:43,2015,7:11:19,2015,305 mi,16,16 hrs,"2,789 ft"
Akesan31,14,23:05,2017,50:16,2016,2:10:10,2017,4:53:01,2017,"1,500 mi",406,290 hrs,"75,415 ft"
Ananwong,14,,,1:00:07,2015,2:07:51,2017,5:52:13,2016,976 mi,366,214 hrs,"12,306 ft"
Anuchat,14,29:39,2014,1:00:35,2016,2:30:14,2015,5:55:35,2014,236 mi,56,47 hrs,"3,002 ft"
aragorn08,14,25:33,2015,53:14,2016,1:57:33,2016,5:18:46,2017,559 mi,88,106 hrs,"5,482 ft"
Artsarawut,14,25:40,2016,51:56,2018,2:01:53,2018,5:08:04,2017,"1,243 mi",223,250 hrs,"4,854 ft"
Athikun45,14,22:18,2015,46:22,2015,1:54:07,2017,4:03:38,2018,882 mi,183,138 hrs,"5,236 ft"
Tai_AJ,14,28:56,2018,59:20,2018,2:12:22,2017,5:23:16,2016,407 mi,93,87 hrs,"6,132 ft"
Benjang,14,29:27,2014,1:12:22,2015,2:45:58,2014,6:34:21,2018,190 mi,96,73 hrs,"6,931 ft"
benz2arsenal,14,27:59,2015,59:40,2015,2:13:46,2015,5:19:48,2015,554 mi,129,172 hrs,"15,738 ft"
Bird_Passakorn,14,26:02,2017,55:15,2016,2:06:54,2016,5:12:58,2017,"1,118 mi",194,212 hrs,"26,236 ft"
Bpae_sar,14,24:07,2017,50:19,2018,1:56:03,2017,5:20:41,2017,785 mi,220,137 hrs,"15,497 ft"
charay.l,14,30:09,2016,1:01:39,2016,2:22:18,2015,,,"1,036 mi",136,138 hrs,"16,614 ft"
ChaRi_Au,14,20:43,2017,1:06:23,2016,2:44:53,2016,6:02:25,2016,458 mi,74,131 hrs,923 ft
Charoonpong,14,27:54,2016,58:04,2016,2:17:46,2017,4:51:12,2016,847 mi,226,189 hrs,"20,111 ft"
cphatsara,14,24:21,2016,50:34,2017,1:50:29,2017,4:17:57,2017,"1,216 mi",131,373 hrs,"176,290 ft"
Destoy3006,14,27:26,2017,55:42,2017,2:08:14,2017,5:38:21,2017,"1,260 mi",181,317 hrs,"50,278 ft"
Dookie.Joey,14,23:45,2016,48:39,2017,1:45:20,2017,3:55:34,2017,654 mi,94,118 hrs,"11,105 ft"
Joe081078,14,30:42,2015,1:11:56,2016,3:05:16,2015,,,88 mi,23,21 hrs,978 ft
MahGruD,14,28:04,2017,1:01:37,2016,2:45:07,2016,,,847 mi,146,171 hrs,"24,474 ft"
Nakarin.Paluecha,14,25:01,2017,53:25,2017,1:57:15,2017,5:04:02,2017,844 mi,169,157 hrs,"5,568 ft"
Porplatakom_kub,14,28:31,2016,1:01:56,2016,2:39:04,2016,,,688 mi,96,143 hrs,"25,120 ft"
Barefoot_Gun,14,22:03,2016,47:52,2016,2:02:13,2014,4:45:09,2014,377 mi,86,76 hrs,"9,239 ft"
au1903,14,32:30,2015,1:09:29,2014,2:31:28,2015,,,739 mi,162,193 hrs,"9,923 ft"
bankiesdluffy,14,29:16,2018,1:08:44,2016,2:49:17,2017,,,381 mi,94,90 hrs,"6,147 ft"
delphi007,14,27:53,2014,56:23,2014,2:15:56,2014,,,325 mi,76,58 hrs,"1,336 ft"
alot.,14,22:09,2018,44:44,2018,1:42:13,2017,4:21:58,2017,"1,491 mi",275,235 hrs,"19,758 ft"
bepurn,14,32:17,2018,1:04:44,2018,2:29:29,2018,6:13:13,2017,476 mi,83,119 hrs,"8,098 ft"
vitj,14,23:48,2016,48:59,2016,1:52:16,2016,4:22:32,2016,632 mi,76,139 hrs,"21,486 ft"
Komkrib,14,21:00,2016,45:22,2016,1:46:18,2015,5:23:40,2015,"1,108 mi",188,162 hrs,"2,024 ft"
Paritas,14,23:42,2014,48:45,2016,1:43:48,2017,4:45:45,2017,"1,199 mi",235,232 hrs,"58,846 ft"
San-stech,14,22:59,2017,53:24,2017,2:09:12,2016,5:11:09,2018,992 mi,166,192 hrs,"12,497 ft"
THIPKITTA,14,24:16,2017,52:15,2017,2:12:46,2017,,,"2,051 mi",851,529 hrs,"17,814 ft"
lnW_1,14,28:48,2017,1:00:55,2016,2:25:45,2017,6:31:10,2017,760 mi,160,193 hrs,"17,119 ft"
kamonthip,14,38:41,2016,1:19:04,2016,3:21:53,2017,,,167 mi,47,44 hrs,"2,972 ft"
ngow2k,14,21:06,2016,53:43,2016,1:54:53,2016,4:12:11,2017,"2,146 mi",749,466 hrs,"47,566 ft"
NickkyRunner,13,,,,,1:46:12,2016,3:51:01,2018,915 mi,166,148 hrs,"7,566 ft"
Ake_Beefonfire,14,27:14,2015,57:35,2015,2:20:42,2016,,,156 mi,14,12 hrs,161 ft
Oung_teen,14,20:58,2018,43:16,2018,1:39:09,2017,3:26:40,2018,"1,395 mi",178,219 hrs,"18,025 ft"
KuSeongcheol,14,19:29,2017,47:09,2018,1:52:22,2017,,,728 mi,178,100 hrs,"4,127 ft"
sutisa_sang,14,1:06.3,2017,24:04,2017,2:01:39,2017,4:35:54,2017,,,,
yingwrn,14,26:43,2018,55:14,2018,2:08:00,2018,4:29:43,2018,683 mi,116,219 hrs,"81,953 ft"
khummo,14,20:43,2018,41:40,2018,1:35:56,2017,3:54:57,2017,"1,270 mi",263,233 hrs,"28,174 ft"
Pangfoonpf,13,,,,,2:08:07,2017,,,365 mi,82,70 hrs,"4,237 ft"
AofGlico_Nomondai,14,0:02.4,2016,20:19,2016,2:00:57,2015,4:28:03,2017,"1,801 mi",139,190 hrs,"44,977 ft"
GolFWorawit,14,25:39,2017,53:22,2016,2:02:28,2016,4:32:55,2017,"3,324 mi",201,317 hrs,"160,495 ft"
HuaJook-Running,14,19:05,2017,39:04,2017,1:46:10,2017,,,602 mi,308,118 hrs,"10,190 ft"
Upppp,14,25:38,2016,51:46,2016,2:05:40,2017,,,"1,837 mi",277,222 hrs,"17,544 ft"
iiBoOmii,14,31:12,2015,1:09:37,2015,2:30:25,2015,,,268 mi,34,64 hrs,"12,698 ft"
PattyK.,13,21:23,2017,44:58,2016,1:38:58,2016,3:43:20,2017,"1,447 mi",382,201 hrs,"24,179 ft"
ChompooSoonthornvech,14,25:00,2017,52:55,2016,1:59:21,2016,,,"2,999 mi",213,251 hrs,"104,478 ft"
Golatat,14,18:44,2018,39:38,2017,1:25:58,2017,,,"3,741 mi",495,283 hrs,"26,343 ft"
d62cf77d-fd0a-47f5-848b-83839c1f9d78,14,21:57,2018,45:23,2017,1:54:06,2017,,,631 mi,132,100 hrs,"12,932 ft"
ddb4b111-0708-4a9f-90b8-bb76f2465b9e,14,20:21,2018,41:52,2017,1:35:51,2017,3:16:34,2017,351 mi,57,44 hrs,"16,144 ft"
Tawanlike,14,16:47,2016,35:23,2015,2:20:54,2016,4:55:39,2016,225 mi,90,66 hrs,"12,733 ft"
EricS102,14,20:45,2016,46:02,2016,1:56:24,2015,,,0 mi,0,0 hrs,0 ft
